Cartera,IMPORTE,Des_Estado,Nombre
CA04,71148,Rechazada,VALV INTEGRAL
CA03,72821,Rechazada,VALV INTEGRAL
CA03,73363,Rechazada,ACC PARA CAÑERIAS
CA03,73474,Rechazada,CONECTORES
CA06,73610,Rechazada,TUBING
CA05,73821,Rechazada,ESF. ABAC 2 VIAS
CA03,75095,Rechazada,VA1/VAP/VHP
CA04,76436,Rechazada,TUBING
CA05,76656,Rechazada,CONECTORES
CA03,80201,Rechazada,VA1/VAP/VHP
CA05,80715,Rechazada,CONECTORES
CA06,82813,Rechazada,CONECTORES
CA06,82813,Rechazada,MANIF 5 VIAS
CA05,83208,Rechazada,ACC PARA CAÑERIAS
CA05,83208,Rechazada,CONECTORES
CA05,83208,Rechazada,SOPORTES PARA CAÑERIAS
CA05,83208,Rechazada,TUBING
CA05,83208,Rechazada,VA3
CA03,83526,Rechazada,ACC PARA CAÑERIAS
CA03,83526,Rechazada,CONECTORES
CA03,83526,Rechazada,ESF. ABAC 2 VIAS
CA03,83526,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA03,83526,Rechazada,VALV ESFERICAS  RVTA.
CA99,84305,Rechazada,VALV INTEGRAL
CA03,84800,Rechazada,CONECTORES
CA99,85851,Rechazada,ACC PARA CAÑERIAS
CA99,85851,Rechazada,ACCESORIOS VARIOS
CA99,85851,Rechazada,LIMITADOR
CA99,85851,Rechazada,SOPORTES PARA CAÑERIAS
CA99,85851,Rechazada,TUBING
CA99,85851,Rechazada,VALV DE ALIVIO
CA04,86177,Rechazada,MANIF 5 VIAS
CA06,87553,Rechazada,MANIF 2 VIAS
CA03,90300,Rechazada,CONECTORES
CA03,90300,Rechazada,TUBING
CA03,91155,Rechazada,VA1/VAP/VHP
CA03,91155,Rechazada,VALV DE ALIVIO
CA03,91155,Rechazada,VALV DE RETENCION
CA05,91252,Rechazada,ACC PARA CAÑERIAS
CA03,91321,Rechazada,ESF. ABAC 2 VIAS
CA03,91321,Rechazada,MANIF 5 VIAS
CA03,91321,Rechazada,VALV DE RETENCION
CA06,91770,Rechazada,ESF. ABAC 2 VIAS
CA99,91920,Rechazada,ESF. ABAC 2 VIAS
CA99,91920,Rechazada,VF2
CA03,92715,Rechazada,VALV INTEGRAL
CA05,94911,Rechazada,ACC PARA CAÑERIAS
CA99,95291,Rechazada,VA2
CA05,96567,Rechazada,CONECTORES
CA05,96567,Rechazada,TUBING
CA05,99096,Rechazada,ACC PARA CAÑERIAS
CA05,99096,Rechazada,CONECTORES
CA05,99096,Rechazada,SOPORTES PARA CAÑERIAS
CA05,99681,Rechazada,ACC PARA CAÑERIAS
CA05,99681,Rechazada,CILINDROS TOMAMUESTRAS
CA05,99681,Rechazada,VA1/VAP/VHP
CA05,99681,Rechazada,VALV ESFERICAS  RVTA.
CA05,103101,Rechazada,VA2
CA05,103936,Rechazada,ACCESORIOS VARIOS
CA05,103936,Rechazada,VA1/VAP/VHP
CA05,103936,Rechazada,VA2
CA05,103936,Rechazada,VALV INTEGRAL
CA06,103975,Rechazada,VALV ESFERICAS  RVTA.
CA06,105528,Rechazada,TUBING
CA05,107892,Rechazada,ACC PARA CAÑERIAS
CA05,107892,Rechazada,ACCESORIOS VARIOS
CA05,107892,Rechazada,CONECTORES
CA05,107892,Rechazada,MANIF 5 VIAS
CA05,107892,Rechazada,VA1/VAP/VHP
CA05,107892,Rechazada,VALV INTEGRAL
CA05,108496,Rechazada,CONECTORES
CA05,108496,Rechazada,TUBING
CA03,111291,Rechazada,ACC PARA CAÑERIAS
CA03,111291,Rechazada,VA1/VAP/VHP
CA03,111291,Rechazada,VALV DE RETENCION
CA05,113359,Rechazada,VTM
CA03,113479,Rechazada,ACC PARA CAÑERIAS
CA03,113479,Rechazada,CONECTORES
CA03,113479,Rechazada,TUBING
CA03,113479,Rechazada,VA2
CA05,115692,Rechazada,CONECTORES
CA05,116134,Rechazada,VA1/VAP/VHP
CA05,116134,Rechazada,VALV INTEGRAL
CA02,117819,Rechazada,CONECTORES
CA02,117819,Rechazada,ESF. ABAC 2 VIAS
CA02,117819,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA02,117819,Rechazada,SOPORTES PARA CAÑERIAS
CA02,117819,Rechazada,TUBING
CA02,117819,Rechazada,VA2
CA05,117925,Rechazada,CONECTORES
CA05,118060,Rechazada,CILINDROS TOMAMUESTRAS
CA05,118060,Rechazada,VTM
CA05,119473,Rechazada,CONECTORES
CA05,119473,Rechazada,VA1/VAP/VHP
CA03,123219,Rechazada,CONECTORES
CA05,127470,Rechazada,ACC PARA CAÑERIAS
CA05,127470,Rechazada,VA1/VAP/VHP
CA06,128045,Rechazada,ACC PARA CAÑERIAS
CA06,128045,Rechazada,CONECTORES
CA06,128045,Rechazada,ESF. ABAC 2 VIAS
CA06,128045,Rechazada,TUBING
CA05,129590,Rechazada,BOTELLONES Y RECIPIENTES
CA03,130284,Rechazada,TUBING
CA05,131297,Rechazada,ACCESORIOS VARIOS
CA05,131297,Rechazada,CONECTORES
CA05,131297,Rechazada,VA1/VAP/VHP
CA05,131297,Rechazada,VALV DE RETENCION
CA05,131297,Rechazada,VALV INTEGRAL
CA05,131297,Rechazada,VM
CA04,134636,Rechazada,ARTICULO ESPECIAL
CA04,134636,Rechazada,ESF. ABAC 2 VIAS
CA05,135961,Rechazada,ACC. ALTA PRESION
CA05,135961,Rechazada,VA1/VAP/VHP
CA02,136257,Rechazada,TUBING
CA99,137507,Rechazada,ACCESORIOS VARIOS
CA99,137507,Rechazada,VA1/VAP/VHP
CA99,137507,Rechazada,VALV INTEGRAL
CA04,139198,Rechazada,CONECTORES
CA05,140346,Rechazada,CONECTORES
CA05,140346,Rechazada,VALV INTEGRAL
CA03,141924,Rechazada,ACC PARA CAÑERIAS
CA03,141924,Rechazada,CONECTORES
CA03,141924,Rechazada,TUBING
CA04,145729,Rechazada,CONECTORES
CA04,145729,Rechazada,MANIF 3 VIAS
CA04,145729,Rechazada,VALV DE RETENCION
CA04,145729,Rechazada,VALV INTEGRAL
CA03,146899,Rechazada,CONECTORES
CA05,147357,Rechazada,ACCESORIOS VARIOS
CA05,147357,Rechazada,VALV INTEGRAL
CA99,154013,Rechazada,ESF. ABAC 2 VIAS
CA99,154013,Rechazada,VALV DE ALIVIO
CA06,158735,Rechazada,ACC PARA CAÑERIAS
CA06,158735,Rechazada,CONECTORES
CA06,158735,Rechazada,ESF. ABAC 2 VIAS
CA06,158735,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA06,158735,Rechazada,VALV DE ALIVIO
CA06,158735,Rechazada,VALV DE RETENCION
CA06,158735,Rechazada,VF2
CA05,160288,Rechazada,ACCESORIOS VARIOS
CA05,160288,Rechazada,CONECTORES
CA05,160288,Rechazada,TUBING
CA05,160288,Rechazada,VA3
CA04,163080,Rechazada,ESF. ABAC 2 VIAS
CA04,163080,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA04,163080,Rechazada,REPUESTOS
CA05,164416,Rechazada,CONECTORES
CA05,164416,Rechazada,TUBING
CA03,166322,Rechazada,VALV INTEGRAL
CA05,166924,Rechazada,ACC PARA CAÑERIAS
CA05,166924,Rechazada,ACC. ALTA PRESION
CA05,166924,Rechazada,ACCESORIOS VARIOS
CA05,166924,Rechazada,CONECTORES
CA05,166924,Rechazada,MANIF 2 VIAS
CA05,166924,Rechazada,MANIF 5 VIAS
CA05,166924,Rechazada,TUBING
CA05,166924,Rechazada,VALV INTEGRAL
CA05,171744,Rechazada,CONECTORES
CA05,171744,Rechazada,TUBING
CA99,172665,Rechazada,ACCESORIOS VARIOS
CA99,172665,Rechazada,CONECTORES
CA99,172665,Rechazada,VA1/VAP/VHP
CA99,172665,Rechazada,VA2
CA99,172665,Rechazada,VALV INTEGRAL
CA03,173835,Rechazada,VA1/VAP/VHP
CA99,174608,Rechazada,CONECTORES
CA99,174608,Rechazada,SOPORTES PARA CAÑERIAS
CA99,174608,Rechazada,TUBING
CA05,180304,Rechazada,ACC PARA CAÑERIAS
CA05,180304,Rechazada,CONECTORES
CA05,180304,Rechazada,TUBING
CA05,180304,Rechazada,VALV INTEGRAL
CA06,180767,Rechazada,ACC. ALTA PRESION
CA06,180767,Rechazada,TUBING
CA05,182359,Rechazada,CONECTORES
CA05,182359,Rechazada,VA3
CA03,195777,Rechazada,ARTICULO ESPECIAL
CA06,196168,Rechazada,CONECTORES
CA06,196168,Rechazada,ESF. ABAC 2 VIAS
CA06,196168,Rechazada,TUBING
CA04,197036,Rechazada,CONECTORES
CA04,197036,Rechazada,VA2
CA05,200253,Rechazada,CONECTORES
CA05,200253,Rechazada,ESF. ABAC 2 VIAS
CA05,200253,Rechazada,TUBING
CA05,200483,Rechazada,MANIF 5 VIAS
CA05,200483,Rechazada,VA1/VAP/VHP
CA05,200483,Rechazada,VALV INTEGRAL
CA03,201590,Rechazada,CONECTORES
CA03,201590,Rechazada,VA2
CA05,205745,Rechazada,ACC PARA CAÑERIAS
CA05,205745,Rechazada,ACCESORIOS VARIOS
CA05,205745,Rechazada,CONECTORES
CA05,205745,Rechazada,TUBING
CA05,205745,Rechazada,VALV INTEGRAL
CA05,206982,Rechazada,ACC PARA CAÑERIAS
CA05,206982,Rechazada,MANIF 3 VIAS
CA05,206982,Rechazada,MANIF 5 VIAS
CA05,206982,Rechazada,Tapones Purgadores
CA05,206982,Rechazada,VA1/VAP/VHP
CA05,206982,Rechazada,VA2
CA05,206982,Rechazada,VA3
CA05,206982,Rechazada,VALV DE RETENCION
CA05,206982,Rechazada,VALV INTEGRAL
CA05,206982,Rechazada,VM
CA04,209141,Rechazada,ACC. ALTA PRESION
CA04,209141,Rechazada,CONECTORES
CA04,209141,Rechazada,VALV DE ALIVIO
CA04,219084,Rechazada,ACC PARA CAÑERIAS
CA04,219084,Rechazada,CILINDROS TOMAMUESTRAS
CA04,219084,Rechazada,VALV DE ALIVIO
CA04,219084,Rechazada,VTM
CA04,226778,Rechazada,VA1/VAP/VHP
CA04,228505,Rechazada,VA1/VAP/VHP
CA04,228505,Rechazada,VA2
CA03,228757,Rechazada,CONECTORES
CA03,228757,Rechazada,TUBING
CA03,228757,Rechazada,VALV INTEGRAL
CA05,230291,Rechazada,CONECTORES
CA05,232902,Rechazada,MANIF 2 VIAS
CA05,232902,Rechazada,VALV DE RETENCION
CA04,240081,Rechazada,VA1/VAP/VHP
CA06,241772,Rechazada,ACC PARA CAÑERIAS
CA06,241772,Rechazada,CONECTORES
CA06,241772,Rechazada,ESF. ABAC 2 VIAS
CA06,241772,Rechazada,SOPORTES PARA CAÑERIAS
CA06,241772,Rechazada,TUBING
CA06,241772,Rechazada,VA2
CA06,241772,Rechazada,VALV DE ALIVIO
CA06,241772,Rechazada,VALV DE RETENCION
CA06,242686,Rechazada,ACC PARA CAÑERIAS
CA06,242686,Rechazada,CONECTORES
CA06,242686,Rechazada,VALV DE RETENCION
CA05,244334,Rechazada,ACCESORIOS VARIOS
CA05,244334,Rechazada,CONECTORES
CA05,244334,Rechazada,MANIF 3 VIAS
CA05,244334,Rechazada,MANIF 5 VIAS
CA05,244334,Rechazada,VA1/VAP/VHP
CA05,244334,Rechazada,VA3
CA05,244334,Rechazada,VALV INTEGRAL
CA05,252031,Rechazada,VA2
CA05,252031,Rechazada,VALV DE RETENCION
CA05,257223,Rechazada,VALV INTEGRAL
CA05,260276,Rechazada,TUBING
CA06,261152,Rechazada,CONECTORES
CA06,261152,Rechazada,TUBING
CA04,263807,Rechazada,ACCESORIOS VARIOS
CA06,263873,Rechazada,ARTICULO ESPECIAL
CA04,266988,Rechazada,ACC PARA CAÑERIAS
CA04,266988,Rechazada,CONECTORES
CA04,266988,Rechazada,VALV DE ALIVIO
CA04,266988,Rechazada,VALV DE RETENCION
CA04,266988,Rechazada,VALV ESFERICAS  RVTA.
CA99,271633,Rechazada,CONECTORES
CA03,278646,Rechazada,ACC. ALTA PRESION
CA03,278646,Rechazada,Engrasadores y Afines
CA06,286436,Rechazada,ARTICULO ESPECIAL
CA05,288347,Rechazada,ACC PARA CAÑERIAS
CA05,288347,Rechazada,CONECTORES
CA05,288347,Rechazada,MANIF 3 VIAS
CA05,288347,Rechazada,VALV INTEGRAL
CA05,290129,Rechazada,ACC PARA CAÑERIAS
CA05,290129,Rechazada,MANIF 3 VIAS
CA05,290129,Rechazada,VM
CA03,293269,Rechazada,ARTICULO ESPECIAL
CA03,301131,Rechazada,ARTICULO ESPECIAL
CA99,302653,Rechazada,CONECTORES
CA99,302653,Rechazada,TUBING
CA99,302653,Rechazada,VALV DE RETENCION
CA04,311280,Rechazada,SOPORTES PARA CAÑERIAS
CA03,311845,Rechazada,SOPORTES PARA CAÑERIAS
CA05,315564,Rechazada,ACC PARA CAÑERIAS
CA05,315564,Rechazada,ACCESORIOS VARIOS
CA05,315564,Rechazada,CONECTORES
CA05,315564,Rechazada,TUBING
CA05,315564,Rechazada,VALV INTEGRAL
CA06,315842,Rechazada,AMORTIGUADOR
CA06,315842,Rechazada,Tapones Purgadores
CA06,315842,Rechazada,VALV DE RETENCION
CA06,315842,Rechazada,VALV INTEGRAL
CA04,318886,Rechazada,ESF. ABAC 2 VIAS
CA05,325870,Rechazada,ACC PARA CAÑERIAS
CA05,325870,Rechazada,CONECTORES
CA05,325870,Rechazada,TUBING
CA06,339628,Rechazada,CONECTORES
CA05,341168,Rechazada,CONECTORES
CA05,341168,Rechazada,TUBING
CA06,347984,Rechazada,O'BRIEN
CA04,352549,Rechazada,CONECTORES
CA04,352549,Rechazada,TUBING
CA04,352549,Rechazada,VALV INTEGRAL
CA05,359115,Rechazada,ACCESORIOS VARIOS
CA05,359115,Rechazada,CONECTORES
CA05,359115,Rechazada,VALV INTEGRAL
CA05,359784,Rechazada,ARTICULO ESPECIAL
CA04,362404,Rechazada,ACC. ALTA PRESION
CA04,362404,Rechazada,ARTICULO ESPECIAL
CA04,362404,Rechazada,OTROS PROD COMERC.
CA04,362404,Rechazada,VA1/VAP/VHP
CA04,362404,Rechazada,VALV DE ALIVIO
CA04,362404,Rechazada,VALV DE RETENCION
CA03,367561,Rechazada,CONECTORES
CA03,367561,Rechazada,TUBING
CA02,367732,Rechazada,CONECTORES
CA02,367732,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA02,367732,Rechazada,SOPORTES PARA CAÑERIAS
CA02,367732,Rechazada,TUBING
CA02,367732,Rechazada,VA2
CA03,371885,Rechazada,TUBING
CA03,373123,Rechazada,ESF. ABAC 2 VIAS
CA03,373123,Rechazada,ESF. ABAC 2 VIAS
CA05,376962,Rechazada,ACC PARA CAÑERIAS
CA05,376962,Rechazada,CONECTORES
CA05,376962,Rechazada,TUBING
CA06,380208,Rechazada,VALV INTEGRAL
CA03,380662,Rechazada,ACC PARA CAÑERIAS
CA03,380662,Rechazada,CONECTORES
CA03,380662,Rechazada,TUBING
CA05,381922,Rechazada,TUBING
CA03,383031,Rechazada,Tapones Purgadores
CA05,384398,Rechazada,ACC PARA CAÑERIAS
CA05,384398,Rechazada,ACCESORIOS VARIOS
CA05,384398,Rechazada,CONECTORES
CA05,384398,Rechazada,MANIF 5 VIAS
CA05,384398,Rechazada,TUBING
CA05,384398,Rechazada,VALV INTEGRAL
CA05,385897,Rechazada,ACC PARA CAÑERIAS
CA05,385897,Rechazada,CONECTORES
CA05,385897,Rechazada,TUBING
CA06,387601,Rechazada,ACC PARA CAÑERIAS
CA06,387601,Rechazada,ACC. ALTA PRESION
CA06,387601,Rechazada,VALV INTEGRAL
CA04,389074,Rechazada,CONECTORES
CA04,389074,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA04,390656,Rechazada,CONECTORES
CA04,390656,Rechazada,TUBING
CA03,392678,Rechazada,VALV INTEGRAL
CA05,396995,Rechazada,BOTELLONES Y RECIPIENTES
CA03,399914,Rechazada,ACC PARA CAÑERIAS
CA05,401976,Rechazada,ACC. ALTA PRESION
CA05,401976,Rechazada,VA1/VAP/VHP
CA04,407366,Rechazada,MANIF 5 VIAS
CA04,407366,Rechazada,VALV ESFERICAS  RVTA.
CA04,407366,Rechazada,VALV INTEGRAL
CA06,415424,Rechazada,VA1/VAP/VHP
CA03,415471,Rechazada,ACC PARA CAÑERIAS
CA03,415471,Rechazada,CONECTORES
CA03,415471,Rechazada,TUBING
CA04,415927,Rechazada,MANIF 2 VIAS
CA04,415927,Rechazada,VA3
CA04,415927,Rechazada,VALV INTEGRAL
CA05,416253,Rechazada,ACCESORIOS VARIOS
CA05,416253,Rechazada,CONECTORES
CA05,416253,Rechazada,TUBING
CA05,416253,Rechazada,VALV INTEGRAL
CA05,422209,Rechazada,ACCESORIOS VARIOS
CA05,422209,Rechazada,MANIF 3 VIAS
CA05,422209,Rechazada,VA1/VAP/VHP
CA05,422209,Rechazada,VA3
CA05,422209,Rechazada,VALV INTEGRAL
CA03,426987,Rechazada,ARTICULO ESPECIAL
CA99,434115,Rechazada,CONSTRUCCION BANCOS
CA06,434764,Rechazada,CONECTORES
CA04,443863,Rechazada,CONECTORES
CA04,444475,Rechazada,CONECTORES
CA05,447967,Rechazada,CONECTORES
CA05,447967,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA05,447967,Rechazada,VA1/VAP/VHP
CA05,447967,Rechazada,VA2
CA05,447967,Rechazada,VALV DE ALIVIO
CA05,447967,Rechazada,VALV DE RETENCION
CA04,448326,Rechazada,ACC. ALTA PRESION
CA04,448326,Rechazada,VA1/VAP/VHP
CA05,448716,Rechazada,VALV ESFERICAS  RVTA.
CA05,448716,Rechazada,VALV INTEGRAL
CA04,461898,Rechazada,O'BRIEN
CA04,463400,Rechazada,MANIF 5 VIAS
CA04,466529,Rechazada,ACC PARA CAÑERIAS
CA04,466529,Rechazada,CONECTORES
CA04,466529,Rechazada,ESF. ABAC 2 VIAS
CA04,466529,Rechazada,ESF. ABAC 3 VIAS TRUNNION
CA04,466529,Rechazada,LIMITADOR
CA04,466529,Rechazada,MANIF 2 VIAS
CA04,466529,Rechazada,MANIF 5 VIAS
CA04,466529,Rechazada,TUBING
CA04,466529,Rechazada,VA1/VAP/VHP
CA04,466529,Rechazada,VA3
CA04,466529,Rechazada,VALV DE ALIVIO
CA04,466529,Rechazada,VALV DE RETENCION
CA04,466529,Rechazada,VALV INTEGRAL
CA04,466529,Rechazada,VF2
CA03,468085,Rechazada,BOTELLONES Y RECIPIENTES
CA03,468085,Rechazada,CONECTORES
CA03,468085,Rechazada,SOPORTES PARA CAÑERIAS
CA03,477651,Rechazada,ACC PARA CAÑERIAS
CA03,477651,Rechazada,CONECTORES
CA03,477651,Rechazada,MANIF 5 VIAS
CA03,477651,Rechazada,TUBING
CA06,480269,Rechazada,ACC. ALTA PRESION
CA06,480269,Rechazada,ARTICULO ESPECIAL
CA06,480269,Rechazada,MANO DE O.DIRECTA
CA06,480269,Rechazada,PRODUCTOS MAXIMATOR
CA06,480269,Rechazada,VA1/VAP/VHP
CA06,480269,Rechazada,VALV DE ALIVIO
CA04,482916,Rechazada,ESF. ABAC 2 VIAS
CA04,482916,Rechazada,REPUESTOS
CA04,482916,Rechazada,VA2
CA04,482916,Rechazada,VF2
CA03,494833,Rechazada,VALV ESFERICAS  RVTA.
CA04,507853,Rechazada,VALV INTEGRAL
CA05,521659,Rechazada,Tapones Purgadores
CA05,521659,Rechazada,VALV INTEGRAL
CA05,528396,Rechazada,ACCESORIOS VARIOS
CA05,528396,Rechazada,MANIF 5 VIAS
CA05,528796,Rechazada,ACC PARA CAÑERIAS
CA05,528796,Rechazada,CONECTORES
CA05,528796,Rechazada,TUBING
CA05,528796,Rechazada,VTM
CA05,529357,Rechazada,ACC PARA CAÑERIAS
CA05,529357,Rechazada,CONECTORES
CA05,529357,Rechazada,MANIF 3 VIAS
CA06,529897,Rechazada,CONECTORES
CA04,545429,Rechazada,ARTICULO ESPECIAL
CA04,545429,Rechazada,VALV INTEGRAL
CA99,552160,Rechazada,CONECTORES
CA03,552308,Rechazada,CONECTORES
CA03,552308,Rechazada,TUBING
CA06,554198,Rechazada,VALV INTEGRAL
CA05,555381,Rechazada,CONECTORES
CA03,555897,Rechazada,ACC PARA CAÑERIAS
CA03,555897,Rechazada,CONECTORES
CA03,555897,Rechazada,TUBING
CA99,575021,Rechazada,ACC PARA CAÑERIAS
CA99,575021,Rechazada,MANIF 3 VIAS
CA99,575021,Rechazada,VALV INTEGRAL
CA04,579242,Rechazada,ESF. ABAC 2 VIAS
CA04,579242,Rechazada,VALV INTEGRAL
CA05,583790,Rechazada,ACC PARA CAÑERIAS
CA05,583790,Rechazada,CONECTORES
CA05,583790,Rechazada,TUBING
CA04,585802,Rechazada,CONECTORES
CA04,585802,Rechazada,TUBING
CA04,587707,Rechazada,CONECTORES
CA99,603691,Rechazada,ACC PARA CAÑERIAS
CA99,603691,Rechazada,CONECTORES
CA99,603691,Rechazada,VALV INTEGRAL
CA03,617429,Rechazada,TUBING
CA03,618863,Rechazada,MANIF 3 VIAS
CA03,618863,Rechazada,VALV INTEGRAL
CA04,626602,Rechazada,ACCESORIOS VARIOS
CA04,626602,Rechazada,MANIF 3 VIAS
CA04,626602,Rechazada,MANIF 5 VIAS
CA99,637731,Rechazada,CONSTRUCCION BANCOS
CA02,639096,Rechazada,ACC. ALTA PRESION
CA02,639096,Rechazada,CONECTORES
CA02,639096,Rechazada,VALV DE RETENCION
CA05,647804,Rechazada,ACC PARA CAÑERIAS
CA05,647804,Rechazada,ACCESORIOS VARIOS
CA05,647804,Rechazada,CONECTORES
CA05,647804,Rechazada,MANIF 2 VIAS
CA05,647804,Rechazada,MANIF 5 VIAS
CA05,647804,Rechazada,REPUESTOS
CA05,647804,Rechazada,VA1/VAP/VHP
CA05,647804,Rechazada,VA2
CA05,647804,Rechazada,VALV ESFERICAS  RVTA.
CA05,647804,Rechazada,VALV INTEGRAL
CA05,647804,Rechazada,VF2
CA04,651242,Rechazada,ARTICULO ESPECIAL
CA04,661931,Rechazada,ACC. ALTA PRESION
CA04,661931,Rechazada,OTROS PROD COMERC.
CA04,661931,Rechazada,VALV DE ALIVIO
CA04,661931,Rechazada,VALV DE RETENCION
CA04,661931,Rechazada,VALV ESFERICAS  RVTA.
CA04,661931,Rechazada,VALV INTEGRAL
CA03,684455,Rechazada,ACC. ALTA PRESION
CA03,684455,Rechazada,VA1/VAP/VHP
CA04,688168,Rechazada,CONECTORES
CA04,688168,Rechazada,MANIF 5 VIAS
CA04,688168,Rechazada,SOPORTES PARA CAÑERIAS
CA04,688168,Rechazada,TUBING
CA04,688168,Rechazada,VA1/VAP/VHP
CA04,688168,Rechazada,VALV INTEGRAL
CA03,688666,Rechazada,ARTICULO ESPECIAL
CA04,693200,Rechazada,ARTICULO ESPECIAL
CA05,693427,Rechazada,CONECTORES
CA05,694769,Rechazada,CONECTORES
CA05,694769,Rechazada,VALV INTEGRAL
CA04,697238,Rechazada,ACC PARA CAÑERIAS
CA04,697238,Rechazada,CONECTORES
CA04,697238,Rechazada,TUBING
CA99,706041,Rechazada,ACC PARA CAÑERIAS
CA99,706041,Rechazada,CONECTORES
CA99,706041,Rechazada,ESF. ABAC 2 VIAS
CA99,706041,Rechazada,TUBING
CA99,706041,Rechazada,VALV DE RETENCION
CA99,715560,Rechazada,VA1/VAP/VHP
CA99,715560,Rechazada,VALV INTEGRAL
CA06,716454,Rechazada,ARTICULO ESPECIAL
CA04,718773,Rechazada,VALV INTEGRAL
CA04,719222,Rechazada,CONSTRUCCION BANCOS
CA04,721502,Rechazada,CONECTORES
CA03,732038,Rechazada,ACC. ALTA PRESION
CA03,732038,Rechazada,VA1/VAP/VHP
CA05,742844,Rechazada,ACC PARA CAÑERIAS
CA05,742844,Rechazada,CONECTORES
CA05,742844,Rechazada,TUBING
CA05,755990,Rechazada,CONECTORES
CA05,780716,Rechazada,MANIF 5 VIAS
CA05,780716,Rechazada,VA1/VAP/VHP
CA05,780716,Rechazada,VALV INTEGRAL
CA05,780716,Rechazada,VF2
CA04,781566,Rechazada,CONECTORES
CA04,781566,Rechazada,LIMITADOR
CA04,781566,Rechazada,MANIF 5 VIAS
CA04,781566,Rechazada,VALV INTEGRAL
CA99,794325,Rechazada,ARTICULO ESPECIAL
CA05,798859,Rechazada,ACC PARA CAÑERIAS
CA05,798859,Rechazada,CONECTORES
CA06,811910,Rechazada,CONSTRUCCION BANCOS
CA05,816892,Rechazada,ACC PARA CAÑERIAS
CA05,816892,Rechazada,ACCESORIOS VARIOS
CA05,816892,Rechazada,ARTICULO ESPECIAL
CA05,816892,Rechazada,CONECTORES
CA05,816892,Rechazada,MANIF 2 VIAS
CA05,816892,Rechazada,MANIF 5 VIAS
CA05,816892,Rechazada,OTROS PROD COMERC.
CA05,816892,Rechazada,VA1/VAP/VHP
CA05,816892,Rechazada,VA2
CA05,816892,Rechazada,VALV ESFERICAS  RVTA.
CA05,816892,Rechazada,VALV INTEGRAL
CA05,816892,Rechazada,VF2
CA04,857673,Rechazada,VA1/VAP/VHP
CA05,884653,Rechazada,TUBING
CA02,889141,Rechazada,CONECTORES
CA99,893223,Rechazada,CONECTORES
CA99,893223,Rechazada,VALV INTEGRAL
CA04,904671,Rechazada,VALV INTEGRAL
CA99,938774,Rechazada,ACC PARA CAÑERIAS
CA99,938774,Rechazada,ARTICULO ESPECIAL
CA99,938774,Rechazada,CONECTORES
CA99,938774,Rechazada,MANIF 2 VIAS
CA99,938774,Rechazada,MANIF 5 VIAS
CA99,938774,Rechazada,Tapones Purgadores
CA99,938774,Rechazada,TUBING
CA99,938774,Rechazada,VA1/VAP/VHP
CA99,938774,Rechazada,VALV INTEGRAL
CA06,939312,Rechazada,VALV INTEGRAL
CA99,968238,Rechazada,CONECTORES
CA99,968238,Rechazada,TUBING
CA05,992658,Rechazada,ACCESORIOS VARIOS
CA05,992658,Rechazada,MANIF 2 VIAS
CA05,992658,Rechazada,MANIF 3 VIAS
CA05,992658,Rechazada,OTROS PROD COMERC.
CA05,992658,Rechazada,VALV INTEGRAL
CA06,999708,Rechazada,ARTICULO ESPECIAL
CA06,999708,Rechazada,CONECTORES
CA03,1000156,Rechazada,CONECTORES
CA06,1016158,Rechazada,ACC PARA CAÑERIAS
CA06,1016158,Rechazada,ACC. ALTA PRESION
CA06,1016215,Rechazada,TUBING
CA04,1019504,Rechazada,SOPORTES PARA CAÑERIAS
CA04,1066013,Rechazada,VALV DE ALIVIO
CA03,1075468,Rechazada,ACC PARA CAÑERIAS
CA03,1075468,Rechazada,CONECTORES
CA03,1075468,Rechazada,TUBING
CA03,1083170,Rechazada,CONECTORES
CA03,1083170,Rechazada,TUBING
CA05,1106913,Rechazada,VALV INTEGRAL
CA05,1113224,Rechazada,ARTICULO ESPECIAL
CA05,1113706,Rechazada,CONECTORES
CA05,1113706,Rechazada,ESF. ABAC 2 VIAS
CA05,1113706,Rechazada,MANIF 5 VIAS
CA05,1113706,Rechazada,VA1/VAP/VHP
CA05,1113706,Rechazada,VALV DE RETENCION
CA06,1114013,Rechazada,ARTICULO ESPECIAL
CA04,1128358,Rechazada,CONECTORES
CA03,1132395,Rechazada,ESF. ABAC 2 VIAS
CA03,1132395,Rechazada,VALV DE RETENCION
CA06,1134310,Rechazada,ACC PARA CAÑERIAS
CA06,1134310,Rechazada,CONECTORES
CA03,1185129,Rechazada,BOTELLONES Y RECIPIENTES
CA04,1220338,Rechazada,CONECTORES
CA04,1220338,Rechazada,SOPORTES PARA CAÑERIAS
CA04,1220338,Rechazada,TUBING
CA99,1238484,Rechazada,CONECTORES
CA05,1264985,Rechazada,ACC PARA CAÑERIAS
CA05,1264985,Rechazada,Accesorios Montaje Directo
CA05,1264985,Rechazada,ACCESORIOS VARIOS
CA05,1264985,Rechazada,CONECTORES
